UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U131302,0,0,577,Product101,WINDOWS,Product101,0,0
U131303,0,0,413,Product101,ANDROID,PR101814,0,0
U131304,0,0,237,Product101,ANDROID,PR100254,0,0
U131305,0,0,1462,Product101,MAC OS X,PR100773,0,0
U131307,0,0,694,Product101,MAC OS X,PR100026,0,0
U131308,0,0,493,Product101,WINDOWS,PR100166,0,0
U131309,0,0,60,Product101,WINDOWS,PR100250,0,0
U131310,0,0,174,Product101,WINDOWS,PR101310,0,0
U131311,0,0,1823,Product101,WINDOWS,PR100961,0,0
U131312,0,0,734,Product101,WINDOWS,PR102221,0,0
U131313,0,0,178,Product101,WINDOWS,Product101,0,0
U131314,0,0,44,Product101,WINDOWS,Product101,0,0
U131315,0,0,83,Product101,WINDOWS,Product101,0,0
U131316,0,0,94,Product101,WINDOWS,Product101,0,0
U131317,0,0,647,Product101,WINDOWS,PR100739,0,0
U131318,0,0,43,Product101,WINDOWS,PR100200,0,0
U131319,0,0,448,Product101,ANDROID,PR100534,0,0
U131320,0,0,86,Product101,WINDOWS,PR100079,0,0
U131321,0,0,38,Product101,WINDOWS,PR111190,0,0
U131322,0,0,852,Product101,ANDROID,PR101271,0,0
U131323,0,0,66,Product101,ANDROID,PR100426,0,0
U131324,0,0,241,Product101,WINDOWS,Product101,0,0
U131326,0,0,336,Product101,WINDOWS,PR100099,0,0
U131327,0,0,667,Product101,WINDOWS,PR100036,0,0
U131328,0,0,74,Product101,WINDOWS,PR100751,0,0
U131330,0,0,70,Product101,WINDOWS,PR100885,0,0
U131331,0,0,72,Product101,ANDROID,PR100317,0,0
U131332,0,0,108,Product101,MAC OS X,PR100257,0,0
U131333,0,0,1104,Product101,WINDOWS,Product101,0,0
U131335,0,0,49,Product101,WINDOWS,PR101575,0,0
U131336,0,0,755,Product101,WINDOWS,PR100083,0,0
U131337,0,0,80,Product101,ANDROID,PR100872,0,0
U131338,0,0,747,Product101,WINDOWS,PR100312,0,0
U131339,0,0,170,Product101,ANDROID,PR100241,0,0
U131340,0,0,62,Product101,ANDROID,PR102804,0,0
U131341,0,0,69,Product101,WINDOWS,PR100170,0,0
U131343,0,0,583,Product101,WINDOWS,Product101,0,0
U131344,0,0,130,Product101,WINDOWS,PR100135,0,0
U131345,0,0,976,Product101,WINDOWS,PR100027,0,0
U131346,0,0,1124,Product101,WINDOWS,PR100047,0,0
U131347,0,0,57,Product101,ANDROID,PR100797,0,0
U131348,0,0,51,Product101,ANDROID,PR100028,0,0
U131350,0,0,1341,Product101,WINDOWS,PR100781,0,0
U131351,0,0,618,Product101,IOS,PR100047,0,0
U131352,0,0,166,Product101,MAC OS X,PR100363,0,0
U131353,0,0,261,Product101,LINUX,PR100319,0,0
U131354,0,0,71,Product101,WINDOWS,PR100566,0,0
U131355,0,0,1566,Product101,WINDOWS,Product101,0,0
U131356,0,0,474,Product101,MAC OS X,PR101044,0,0
U131357,0,0,176,Product101,WINDOWS,PR100113,0,0
U131358,0,0,48,Product101,ANDROID,Product101,0,0
U131359,0,0,50,Product101,WINDOWS,Product101,0,0
U131360,0,0,524,Product101,IOS,PR100328,0,0
U131361,0,0,266,Product101,WINDOWS,PR100152,0,0
U131362,0,0,59,Product101,WINDOWS,Product101,0,0
U131363,0,0,744,Product101,ANDROID,PR100317,0,0
U131364,0,0,140,Product101,WINDOWS,PR100070,0,0
U131365,0,0,119,Product101,WINDOWS,PR100546,0,0
U131366,0,0,56,Product101,UBUNTU,PR101238,0,0
U131367,0,0,130,Product101,WINDOWS,Product101,0,0
U131368,0,0,83,Product101,ANDROID,PR101814,0,0
U131369,0,0,466,Product101,WINDOWS,PR100166,0,0
U131370,0,0,258,Product101,WINDOWS,PR100219,0,0
U131371,0,0,291,Product101,WINDOWS,PR100123,0,0
U131372,0,0,157,Product101,WINDOWS,PR100374,0,0
U131374,0,0,1127,Product101,MAC OS X,PR100015,0,0
U131375,0,0,524,Product101,WINDOWS,PR100325,0,0
U131376,0,0,405,Product101,WINDOWS,PR101785,0,0
U131377,0,0,215,Product101,WINDOWS,PR100298,0,0
U131378,0,0,1069,Product101,ANDROID,PR101760,0,0
U131379,0,0,281,Product101,WINDOWS,PR100782,0,0
U131380,0,0,46,Product101,ANDROID,PR101866,0,0
U131381,0,0,708,Product101,ANDROID,PR101151,0,0
U131382,0,0,59,Product101,WINDOWS,PR100694,0,0
U131383,0,0,108,Product101,WINDOWS,Product101,0,0
U131384,0,0,979,Product101,WINDOWS,PR100014,0,0
U131386,0,0,988,Product101,ANDROID,Product101,0,0
U131387,0,0,77,Product101,WINDOWS,PR101157,0,0
U131388,0,0,824,Product101,LINUX,PR100106,0,0
U131389,0,0,67,Product101,WINDOWS,Product101,0,0
U131390,0,0,1091,Product101,WINDOWS,PR100758,0,0
U131391,0,0,68,Product101,ANDROID,PR100070,0,0
U131392,0,0,965,Product101,MAC OS X,PR101564,0,0
U131393,0,0,62,Product101,ANDROID,PR100201,0,0
U131394,0,0,1513,Product101,WINDOWS,PR102901,0,0
U131395,0,0,789,Product101,WINDOWS,PR100189,0,0
U131396,0,0,65,Product101,WINDOWS,PR100133,0,0
U131397,0,0,308,Product101,WINDOWS,PR100166,0,0
U131398,0,0,734,Product101,WINDOWS,Product101,0,0
U131399,0,0,623,Product101,ANDROID,Product101,0,0
U131400,0,0,52,Product101,IOS,PR100200,0,0
U131401,0,0,1086,Product101,WINDOWS,PR100121,0,0
U131402,0,0,81,Product101,WINDOWS,PR100119,0,0
U131403,0,0,68,Product101,WINDOWS,PR100113,0,0
U131404,0,0,91,Product101,WINDOWS,Product101,0,0
U131405,0,0,419,Product101,ANDROID,PR100198,0,0
U131406,0,0,1413,Product101,LINUX,PR100739,0,0
U131407,0,0,115,Product101,WINDOWS,PR100901,0,0
U131408,0,0,1519,Product101,MAC OS X,PR100017,0,0
U131409,0,0,44,Product101,MAC OS X,PR100152,0,0
U131410,0,0,977,Product101,WINDOWS,PR100192,0,0
U131412,0,0,213,Product101,LINUX,PR100072,0,0
U131413,0,0,115,Product101,WINDOWS,PR100017,0,0
U131414,0,0,804,Product101,ANDROID,PR101829,0,0
U131415,0,0,56,Product101,WINDOWS,PR106641,0,0
U131416,0,0,115,Product101,WINDOWS,PR100469,0,0
U131417,0,0,151,Product101,WINDOWS,Product101,0,0
U131418,0,0,115,Product101,WINDOWS,Product101,0,0
U131419,0,0,89,Product101,ANDROID,PR101381,0,0
U131420,0,0,270,Product101,WINDOWS,PR101372,0,0
U131421,0,0,115,Product101,WINDOWS,Product101,0,0
U131423,0,0,372,Product101,WINDOWS,PR100121,0,0
U131424,0,0,153,Product101,WINDOWS,PR100130,0,0
U131425,0,0,139,Product101,ANDROID,Product101,0,0
U131426,0,0,836,Product101,WINDOWS,PR100810,0,0
U131427,0,0,63,Product101,WINDOWS,PR100017,0,0
U131428,0,0,781,Product101,WINDOWS,PR100152,0,0
U131429,0,0,656,Product101,ANDROID,Product101,0,0
U131430,0,0,94,Product101,WINDOWS,PR100006,0,0
U131431,0,0,282,Product101,WINDOWS,PR100121,0,0
U131432,0,0,82,Product101,WINDOWS,PR100017,0,0
U131433,0,0,265,Product101,WINDOWS,PR100030,0,0
U131434,0,0,200,Product101,WINDOWS,PR100439,0,0
U131435,0,0,104,Product101,MAC OS X,Product101,0,0
U131436,0,0,76,Product101,WINDOWS,PR100469,0,0
U131437,0,0,75,Product101,ANDROID,PR100102,0,0
U131438,0,0,75,Product101,ANDROID,PR100070,0,0
U131439,0,0,58,Product101,WINDOWS,Product101,0,0
U131440,0,0,306,Product101,WINDOWS,PR100018,0,0
U131441,0,0,336,Product101,WINDOWS,PR100188,0,0
U131442,0,0,48,Product101,WINDOWS,PR100434,0,0
U131443,0,0,78,Product101,ANDROID,PR101814,0,0
U131444,0,0,1172,Product101,WINDOWS,PR100086,0,0
U131445,0,0,67,Product101,WINDOWS,PR100200,0,0
U131446,0,0,54,Product101,ANDROID,PR102072,0,0
U131447,0,0,193,Product101,WINDOWS,PR100330,0,0
U131448,0,0,72,Product101,WINDOWS,Product101,0,0
U131449,0,0,88,Product101,WINDOWS,PR100436,0,0
U131450,0,0,64,Product101,WINDOWS,Product101,0,0
U131451,0,0,49,Product101,WINDOWS,PR100096,0,0
U131452,0,0,109,Product101,MAC OS X,Product101,0,0
U131453,0,0,140,Product101,WINDOWS,PR100209,0,0
U131454,0,0,692,Product101,WINDOWS,PR100028,0,0
U131455,0,0,70,Product101,WINDOWS,PR100097,0,0
U131456,0,0,68,Product101,ANDROID,Product101,0,0
U131457,0,0,80,Product101,WINDOWS,Product101,0,0
U131458,0,0,675,Product101,WINDOWS,PR100656,0,0
U131459,0,0,286,Product101,ANDROID,PR101218,0,0
U131460,0,0,131,Product101,WINDOWS,PR102457,0,0
U131461,0,0,265,Product101,WINDOWS,PR100102,0,0
U131462,0,0,68,Product101,ANDROID,Product101,0,0
U131464,0,0,999,Product101,WINDOWS,PR105841,0,0
U131465,0,0,703,Product101,WINDOWS,PR100823,0,0
U131466,0,0,54,Product101,ANDROID,PR101510,0,0
U131467,0,0,43,Product101,ANDROID,PR100095,0,0
U131468,0,0,60,Product101,WINDOWS,PR100542,0,0
U131469,0,0,186,Product101,WINDOWS,Product101,0,0
U131470,0,0,52,Product101,ANDROID,PR100080,0,0
U131471,0,0,124,Product101,WINDOWS,PR100200,0,0
U131472,0,0,112,Product101,WINDOWS,PR102175,0,0
U131473,0,0,82,Product101,WINDOWS,Product101,0,0
U131474,0,0,372,Product101,LINUX,PR100390,0,0
U131476,0,0,147,Product101,WINDOWS,Product101,0,0
U131477,0,0,43,Product101,WINDOWS,PR100041,0,0
U131478,0,0,249,Product101,WINDOWS,Product101,0,0
U131479,0,0,178,Product101,MAC OS X,PR100469,0,0
U131480,0,0,61,Product101,WINDOWS,PR100166,0,0
U131481,0,0,1917,Product101,WINDOWS,PR102072,0,0
U131482,0,0,671,Product101,ANDROID,Product101,0,0
U131483,0,0,208,Product101,WINDOWS,PR100859,0,0
U131485,0,0,937,Product101,WINDOWS,Product101,0,0
U131486,0,0,340,Product101,MAC OS X,Product101,0,0
U131487,0,0,327,Product101,ANDROID,Product101,0,0
U131488,0,0,1056,Product101,ANDROID,Product101,0,0
U131489,0,0,52,Product101,ANDROID,PR100020,0,0
U131491,0,0,47,Product101,LINUX,PR100363,0,0
U131492,0,0,146,Product101,MAC OS X,Product101,0,0
U131493,0,0,71,Product101,WINDOWS,PR100145,0,0
U131494,0,0,76,Product101,WINDOWS,PR101269,0,0
U131497,0,0,747,Product101,ANDROID,Product101,0,0
U131498,0,0,55,Product101,WINDOWS,Product101,0,0
U131499,0,0,224,Product101,WINDOWS,PR100166,0,0
U131500,0,0,253,Product101,WINDOWS,PR100102,0,0
U131501,0,0,579,Product101,WINDOWS,PR100209,0,0
U131502,0,0,252,Product101,WINDOWS,PR100102,0,0
U131503,0,0,71,Product101,WINDOWS,Product101,0,0
U131504,0,0,243,Product101,WINDOWS,PR103003,0,0
U131505,0,0,127,Product101,ANDROID,PR101792,0,0
U131506,0,0,163,Product101,ANDROID,PR100166,0,0
U131507,0,0,528,Product101,MAC OS X,Product101,0,0
U131508,0,0,771,Product101,WINDOWS,Product101,0,0
U131509,0,0,893,Product101,WINDOWS,PR100240,0,0
U131510,0,0,964,Product101,WINDOWS,Product101,0,0
U131511,0,0,72,Product101,WINDOWS,PR100106,0,0
U131512,0,0,393,Product101,WINDOWS,Product101,0,0
U131513,0,0,70,Product101,WINDOWS,Product101,0,0
U131514,0,0,222,Product101,WINDOWS,PR100060,0,0
U131515,0,0,831,Product101,ANDROID,Product101,0,0
U131516,0,0,1578,Product101,WINDOWS,PR100206,0,0
U131517,0,0,862,Product101,MAC OS X,PR100301,0,0
U131518,0,0,49,Product101,ANDROID,Product101,0,0
U131519,0,0,1060,Product101,WINDOWS,PR100772,0,0
U131520,0,0,101,Product101,WINDOWS,PR100128,0,0
U131521,0,0,444,Product101,WINDOWS,PR100254,0,0
U131522,0,0,207,Product101,WINDOWS,PR100051,0,0
U131523,0,0,332,Product101,WINDOWS,PR100072,0,0
U131524,0,0,61,Product101,MAC OS X,PR100145,0,0
U131525,0,0,664,Product101,ANDROID,PR100023,0,0
U131526,0,0,123,Product101,ANDROID,PR100522,0,0
U131527,0,0,294,Product101,IOS,PR100812,0,0
U131528,0,0,324,Product101,ANDROID,PR100094,0,0
U131529,0,0,63,Product101,ANDROID,Product101,0,0
U131530,0,0,1299,Product101,ANDROID,PR100631,0,0
U131531,0,0,241,Product101,WINDOWS,PR100901,0,0
U131532,0,0,74,Product101,WINDOWS,PR100600,0,0
U131533,0,0,565,Product101,WINDOWS,PR100257,0,0
U131534,0,0,51,Product101,WINDOWS,PR100142,0,0
U131535,0,0,185,Product101,WINDOWS,Product101,0,0
U131536,0,0,297,Product101,ANDROID,PR100300,0,0
U131537,0,0,68,Product101,MAC OS X,PR100339,0,0
U131538,0,0,97,Product101,WINDOWS,PR100147,0,0
U131539,0,0,58,Product101,LINUX,PR100781,0,0
U131540,0,0,71,Product101,ANDROID,PR100227,0,0
U131541,0,0,451,Product101,ANDROID,PR100317,0,0
U131542,0,0,617,Product101,ANDROID,PR100070,0,0
U131543,0,0,172,Product101,ANDROID,PR100200,0,0
U131545,0,0,438,Product101,WINDOWS,PR100771,0,0
U131546,0,0,137,Product101,ANDROID,Product101,0,0
U131547,0,0,56,Product101,WINDOWS,PR100028,0,0
U131548,0,0,123,Product101,WINDOWS,PR100102,0,0
U131549,0,0,291,Product101,WINDOWS,PR100773,0,0
U131550,0,0,346,Product101,WINDOWS,Product101,0,0
U131551,0,0,90,Product101,MAC OS X,PR100178,0,0
U131552,0,0,787,Product101,WINDOWS,PR100511,0,0
U131553,0,0,794,Product101,ANDROID,PR100102,0,0
U131554,0,0,1598,Product101,WINDOWS,Product101,0,0
U131556,0,0,71,Product101,WINDOWS,PR100017,0,0
U131557,0,0,60,Product101,WINDOWS,PR100255,0,0
U131558,0,0,50,Product101,WINDOWS,PR100095,0,0
U131559,0,0,97,Product101,WINDOWS,PR100654,0,0
U131560,0,0,58,Product101,ANDROID,PR100479,0,0
U131561,0,0,47,Product101,WINDOWS,PR100121,0,0
U131562,0,0,48,Product101,ANDROID,PR102009,0,0
U131563,0,0,52,Product101,UBUNTU,PR101023,0,0
U131564,0,0,58,Product101,ANDROID,PR101814,0,0
U131565,0,0,971,Product101,ANDROID,PR100631,0,0
U131566,0,0,127,Product101,ANDROID,PR101814,0,0
U131567,0,0,794,Product101,ANDROID,PR101814,0,0
U131568,0,0,962,Product101,ANDROID,Product101,0,0
U131569,0,0,135,Product101,WINDOWS,PR100406,0,0
U131570,0,0,773,Product101,WINDOWS,PR100137,0,0
U131571,0,0,57,Product101,WINDOWS,Product101,0,0
U131572,0,0,58,Product101,ANDROID,PR100319,0,0
U131573,0,0,338,Product101,ANDROID,PR100200,0,0
U131574,0,0,76,Product101,ANDROID,PR100020,0,0
U131575,0,0,230,Product101,ANDROID,PR100580,0,0
U131576,0,0,206,Product101,WINDOWS,Product101,0,0
U131578,0,0,370,Product101,WINDOWS,Product101,0,0
U131579,0,0,763,Product101,LINUX,PR100017,0,0
U131580,0,0,80,Product101,ANDROID,PR102072,0,0
U131581,0,0,361,Product101,WINDOWS,PR100028,0,0
U131582,0,0,268,Product101,ANDROID,PR101304,0,0
U131583,0,0,868,Product101,ANDROID,PR100724,0,0
U131584,0,0,45,Product101,WINDOWS,PR100059,0,0
U131585,0,0,104,Product101,WINDOWS,PR100363,0,0
U131586,0,0,222,Product101,ANDROID,Product101,0,0
U131587,0,0,526,Product101,ANDROID,PR102009,0,0
U131588,0,0,85,Product101,ANDROID,PR101975,0,0
U131589,0,0,56,Product101,WINDOWS,Product101,0,0
U131590,0,0,846,Product101,WINDOWS,PR102084,0,0
U131591,0,0,72,Product101,MAC OS X,PR100020,0,0
U131592,0,0,45,Product101,WINDOWS,PR100110,0,0
U131593,0,0,253,Product101,ANDROID,PR100578,0,0
U131595,0,0,82,Product101,ANDROID,Product101,0,0
U131596,0,0,83,Product101,MAC OS X,PR100118,0,0
U131597,0,0,1462,Product101,WINDOWS,PR102072,0,0
U131598,0,0,832,Product101,IOS,PR102072,0,0
U131600,0,0,339,Product101,WINDOWS,PR100095,0,0
U131601,0,0,103,Product101,MAC OS X,PR100031,0,0
U131602,0,0,159,Product101,WINDOWS,PR100872,0,0
U131603,0,0,72,Product101,WINDOWS,PR100060,0,0
U131604,0,0,239,Product101,WINDOWS,PR100055,0,0
U131605,0,0,104,Product101,MAC OS X,PR100225,0,0
U131606,0,0,214,Product101,ANDROID,PR100796,0,0
U131607,0,0,51,Product101,WINDOWS,PR100856,0,0
U131608,0,0,0,Product101,WINDOWS,Product101,0,0
U131609,0,0,961,Product101,WINDOWS,PR101026,0,0
U131610,0,0,68,Product101,WINDOWS,PR100872,0,0
U131611,0,0,52,Product101,WINDOWS,Product101,0,0
U131612,0,0,1965,Product101,WINDOWS,PR101063,0,0
U131614,0,0,327,Product101,WINDOWS,PR100226,0,0
U131615,0,0,407,Product101,WINDOWS,PR100000,0,0
U131616,0,0,269,Product101,ANDROID,Product101,0,0
U131617,0,0,355,Product101,ANDROID,Product101,0,0
U131618,0,0,1265,Product101,MAC OS X,Product101,0,0
U131619,0,0,1260,Product101,WINDOWS,PR101226,0,0
U131621,0,0,628,Product101,WINDOWS,PR100030,0,0
U131622,0,0,311,Product101,ANDROID,Product101,0,0
U131623,0,0,54,Product101,WINDOWS,PR100997,0,0
U131624,0,0,51,Product101,WINDOWS,PR100189,0,0
U131625,0,0,63,Product101,WINDOWS,Product101,0,0
U131626,0,0,86,Product101,WINDOWS,PR100263,0,0
U131627,0,0,116,Product101,WINDOWS,PR100015,0,0
U131629,0,0,832,Product101,LINUX,PR100459,0,0
U131630,0,0,825,Product101,MAC OS X,PR100494,0,0
U131631,0,0,189,Product101,ANDROID,PR100102,0,0
U131632,0,0,435,Product101,ANDROID,PR100319,0,0
U131633,0,0,43,Product101,MAC OS X,PR100363,0,0
U131635,0,0,137,Product101,WINDOWS,PR101174,0,0
U131636,0,0,594,Product101,ANDROID,PR100382,0,0
U131637,0,0,143,Product101,LINUX,PR100747,0,0
U131638,0,0,214,Product101,WINDOWS,PR100061,0,0
U131639,0,0,63,Product101,WINDOWS,Product101,0,0
U131640,0,0,75,Product101,ANDROID,PR101781,0,0
U131641,0,0,690,Product101,WINDOWS,PR100406,0,0
U131642,0,0,78,Product101,WINDOWS,Product101,0,0
U131643,0,0,89,Product101,WINDOWS,PR100250,0,0
U131645,0,0,1493,Product101,ANDROID,Product101,0,0
U131646,0,0,706,Product101,WINDOWS,PR100981,0,0
U131648,0,0,1351,Product101,ANDROID,Product101,0,0
U131649,0,0,71,Product101,WINDOWS,PR100008,0,0
U131650,0,0,1135,Product101,ANDROID,PR101381,0,0
U131651,0,0,47,Product101,ANDROID,PR100147,0,0
U131652,0,0,69,Product101,ANDROID,Product101,0,0
U131653,0,0,202,Product101,MAC OS X,PR100186,0,0
U131654,0,0,327,Product101,WINDOWS,PR100017,0,0
U131655,0,0,131,Product101,ANDROID,PR101526,0,0
U131656,0,0,182,Product101,WINDOWS,PR100080,0,0
U131657,0,0,161,Product101,MAC OS X,PR100067,0,0
U131658,0,0,48,Product101,ANDROID,PR102072,0,0
U131659,0,0,130,Product101,WINDOWS,PR100206,0,0
U131660,0,0,210,Product101,ANDROID,Product101,0,0
U131661,0,0,119,Product101,WINDOWS,PR100050,0,0
U131662,0,0,51,Product101,WINDOWS,Product101,0,0
U131663,0,0,299,Product101,WINDOWS,PR100600,0,0
U131664,0,0,218,Product101,WINDOWS,PR100096,0,0
U131665,0,0,51,Product101,WINDOWS,PR100134,0,0
U131666,0,0,97,Product101,WINDOWS,PR100152,0,0
U131667,0,0,1393,Product101,WINDOWS,PR102072,0,0
U131668,0,0,137,Product101,WINDOWS,Product101,0,0
U131669,0,0,44,Product101,WINDOWS,Product101,0,0
U131670,0,0,1195,Product101,WINDOWS,PR100166,0,0
U131671,0,0,478,Product101,WINDOWS,PR100401,0,0
U131672,0,0,46,Product101,WINDOWS,PR100444,0,0
U131673,0,0,1156,Product101,MAC OS X,PR102009,0,0
U131674,0,0,351,Product101,WINDOWS,PR100598,0,0
U131675,0,0,50,Product101,ANDROID,PR101975,0,0
U131676,0,0,47,Product101,ANDROID,Product101,0,0
U131677,0,0,44,Product101,WINDOWS,Product101,0,0
U131678,0,0,237,Product101,ANDROID,PR100017,0,0
U131679,0,0,47,Product101,ANDROID,PR100002,0,0
U131680,0,0,46,Product101,WINDOWS,PR100096,0,0
U131681,0,0,121,Product101,WINDOWS,PR100097,0,0
U131682,0,0,49,Product101,MAC OS X,PR100146,0,0
U131683,0,0,219,Product101,WINDOWS,PR100017,0,0
U131684,0,0,831,Product101,ANDROID,PR101522,0,0
U131685,0,0,131,Product101,WINDOWS,PR100070,0,0
U131686,0,0,699,Product101,ANDROID,PR100102,0,0
U131687,0,0,371,Product101,ANDROID,PR100200,0,0
U131688,0,0,292,Product101,WINDOWS,PR100250,0,0
U131689,0,0,87,Product101,WINDOWS,PR100444,0,0
U131690,0,0,488,Product101,MAC OS X,PR100176,0,0
U131691,0,0,83,Product101,WINDOWS,Product101,0,0
U131692,0,0,604,Product101,WINDOWS,Product101,0,0
U131693,0,0,99,Product101,WINDOWS,Product101,0,0
U131694,0,0,826,Product101,MAC OS X,Product101,0,0
U131697,0,0,54,Product101,WINDOWS,Product101,0,0
U131698,0,0,75,Product101,WINDOWS,Product101,0,0
U131699,0,0,181,Product101,MAC OS X,PR100279,0,0
U131700,0,0,56,Product101,WINDOWS,Product101,0,0
U131701,0,0,125,Product101,WINDOWS,PR100893,0,0
U131702,0,0,97,Product101,WINDOWS,Product101,0,0
U131703,0,0,62,Product101,WINDOWS,PR100021,0,0
U131704,0,0,439,Product101,WINDOWS,PR100014,0,0
U131705,0,0,44,Product101,ANDROID,PR101090,0,0
U131706,0,0,122,Product101,ANDROID,PR111287,0,0
U131707,0,0,506,Product101,ANDROID,PR100319,0,0
U131708,0,0,156,Product101,ANDROID,Product101,0,0
U131709,0,0,306,Product101,WINDOWS,Product101,0,0
U131710,0,0,68,Product101,WINDOWS,PR100469,0,0
U131711,0,0,79,Product101,WINDOWS,PR100362,0,0
U131712,0,0,826,Product101,ANDROID,PR100771,0,0
U131713,0,0,70,Product101,ANDROID,PR100622,0,0
U131714,0,0,67,Product101,WINDOWS,PR100751,0,0
U131716,0,0,45,Product101,ANDROID,PR101463,0,0
U131717,0,0,80,Product101,ANDROID,PR100253,0,0
U131718,0,0,340,Product101,WINDOWS,PR100136,0,0
U131719,0,0,57,Product101,WINDOWS,PR100241,0,0
U131720,0,0,294,Product101,WINDOWS,PR100561,0,0
U131721,0,0,142,Product101,ANDROID,PR100200,0,0
U131722,0,0,43,Product101,WINDOWS,PR100469,0,0
U131723,0,0,358,Product101,ANDROID,PR101522,0,0
U131724,0,0,54,Product101,MAC OS X,PR100241,0,0
U131725,0,0,58,Product101,WINDOWS,PR100263,0,0
U131726,0,0,0,Product101,WINDOWS,PR100923,0,0
U131729,0,0,58,Product101,WINDOWS,Product101,0,0
U131730,0,0,0,Product101,MAC OS X,PR100017,0,0
U131731,0,0,58,Product101,MAC OS X,PR100017,0,0
U131732,0,0,349,Product101,ANDROID,Product101,0,0
U131733,0,0,336,Product101,MAC OS X,PR100484,0,0
U131734,0,0,97,Product101,WINDOWS,PR100088,0,0
U131735,0,0,972,Product101,WINDOWS,PR100406,0,0
U131736,0,0,316,Product101,ANDROID,PR100631,0,0
U131737,0,0,108,Product101,WINDOWS,PR100250,0,0
U131738,0,0,179,Product101,WINDOWS,PR100070,0,0
U131739,0,0,68,Product101,MAC OS X,Product101,0,0
U131740,0,0,61,Product101,WINDOWS,PR100057,0,0
U131741,0,0,223,Product101,WINDOWS,Product101,0,0
U131742,0,0,66,Product101,WINDOWS,PR100047,0,0
U131743,0,0,63,Product101,WINDOWS,PR100431,0,0
U131744,0,0,56,Product101,WINDOWS,PR100036,0,0
U131745,0,0,343,Product101,WINDOWS,PR102072,0,0
U131746,0,0,955,Product101,MAC OS X,Product101,0,0
U131747,0,0,677,Product101,ANDROID,PR100102,0,0
U131748,0,0,86,Product101,MAC OS X,Product101,0,0
U131750,0,0,411,Product101,MAC OS X,PR100006,0,0
U131751,0,0,113,Product101,IOS,PR100698,0,0
U131752,0,0,178,Product101,WINDOWS,Product101,0,0
U131753,0,0,1025,Product101,ANDROID,PR101446,0,0
U131754,0,0,154,Product101,WINDOWS,PR100301,0,0
U131755,0,0,428,Product101,MAC OS X,PR100166,0,0
U131756,0,0,81,Product101,LINUX,PR103727,0,0
U131757,0,0,1169,Product101,WINDOWS,PR100181,0,0
U131758,0,0,115,Product101,WINDOWS,PR100050,0,0
U131759,0,0,288,Product101,WINDOWS,PR100424,0,0
U131760,0,0,448,Product101,ANDROID,Product101,0,0
U131761,0,0,679,Product101,ANDROID,PR103498,0,0
U131762,0,0,640,Product101,WINDOWS,PR100758,0,0
U131763,0,0,52,Product101,ANDROID,PR101814,0,0
U131764,0,0,47,Product101,WINDOWS,PR100152,0,0
U131765,0,0,572,Product101,WINDOWS,PR100102,0,0
U131766,0,0,53,Product101,WINDOWS,Product101,0,0
U131767,0,0,110,Product101,WINDOWS,PR100431,0,0
U131768,0,0,381,Product101,WINDOWS,PR100445,0,0
U131769,0,0,62,Product101,ANDROID,PR100036,0,0
U131770,0,0,97,Product101,WINDOWS,PR101188,0,0
U131771,0,0,64,Product101,ANDROID,PR101761,0,0
U131773,0,0,48,Product101,WINDOWS,PR100200,0,0
U131774,0,0,777,Product101,WINDOWS,PR100859,0,0
U131775,0,0,74,Product101,ANDROID,Product101,0,0
U131776,0,0,111,Product101,ANDROID,Product101,0,0
U131777,0,0,45,Product101,WINDOWS,Product101,0,0
U131778,0,0,76,Product101,WINDOWS,PR101030,0,0
U131780,0,0,81,Product101,ANDROID,PR100102,0,0
U131781,0,0,79,Product101,ANDROID,PR100023,0,0
U131782,0,0,103,Product101,ANDROID,PR100954,0,0
U131783,0,0,50,Product101,ANDROID,PR100850,0,0
